word,info_gain
cup,0.0007589655253119609
dipping,0.0007578639768532902
dark,0.0007547335851034731
eating_NEG,0.0007536832138272942
smell,0.0007532616916816615
window,0.0007526543070408565
does_NEG,0.0007514342158714271
craving,0.0007512091037353841
tried,0.0007510799388206202
drive,0.0007494295688017516
sweet_NEG,0.000749360753289352
servers,0.0007458649393488059
finished,0.0007458394499897381
appetizer,0.0007452863398875742
amazing_NEG,0.0007426244579540331
whole,0.0007417312359536687
smile,0.0007408334066338895
update,0.0007405083804989943
pasta,0.0007404860317339335
watch,0.0007380382220438797
booths,0.0007380310061582129
welcome,0.0007361354996917591
thru,0.0007355432318170152
serving,0.000735383421114566
hand,0.0007352422967308314
joint,0.000734000741843932
honestly,0.0007337473107180692
visiting,0.0007320392580312252
wide,0.0007296504863618658
saturday,0.0007275367861514503
gotten,0.0007254212863165854
service,0.0007219609978355024
environment,0.0007188194178247009
compared,0.0007172215528643555
dip,0.0007163550800681762
run,0.000716352855231861
avocado,0.0007113442723949426
extra_NEG,0.0007112360018091124
waitresses,0.0007108536184206038
little_NEG,0.0007105685364368064
hot_NEG,0.000709337076115979
help,0.0007077928659517951
days,0.0007062130291806135
area_NEG,0.0007045042686333325
online,0.0007038074136676009
crab,0.0007022707077206647
combination,0.0007013157295547856
many_NEG,0.0007010513081859848
seem_NEG,0.0006999170460000315
mention_NEG,0.0006980131175713389
summer,0.0006971529557211475
appetizers,0.0006971144458676193
entree,0.0006969379686827537
coffee,0.000693626240305445
enjoyable,0.000691869014092017
note,0.0006913709595415263
courteous,0.0006910910841315676
kind_NEG,0.0006874303401280812
spinach,0.0006858557783377961
honey,0.0006846537151914411
any,0.0006841359942439951
fancy_NEG,0.0006827077250584068
texture,0.0006818154430163759
trying_NEG,0.0006794403524748027
flat,0.0006780722280637086
red,0.0006762025456934495
convenient,0.0006758664536645753
per,0.0006748680720858324
return,0.0006728930052561921
veggie,0.0006725854438855983
reviews_NEG,0.0006703549269322373
vegetarian,0.0006700965360537658
rings,0.0006699273137638073
patty,0.0006691425823084352
prepared,0.0006687887887117938
places,0.0006680130779406213
mall,0.0006661802495560032
patient,0.0006648339618871013
ambience,0.0006646062562150057
bites,0.0006633473200827744
pie,0.0006627311301148353
cause,0.0006612520138373768
normal,0.0006585272653691909
sit_NEG,0.0006581703125765337
cheaper,0.0006576854420976552
entrees,0.0006559344809420331
quiet,0.0006556035096294544
american,0.0006552764414116119
sized,0.0006551362075049028
young,0.0006549091130483298
duck,0.0006546520878640827
friendly_NEG,0.0006543119222479632
crunchy,0.0006533780966786473
needed,0.0006529514134654413
station,0.0006522384702218886
low,0.0006512162154237444
want,0.0006500943862568498
positive,0.0006500557213886538
games,0.0006497283116853048
notice,0.0006482417881890079
mix,0.0006472416356673172
pepper,0.0006464023844197087
huge_NEG,0.0006441289335250566
others,0.0006438383655611446
dinner_NEG,0.0006435337835561938
chili,0.00064252630372863
mind,0.0006423855104600307
quickly,0.0006406302429917687
review_NEG,0.0006382548181420589
sure,0.0006352003106133708
hell,0.0006348371960340771
open,0.0006343305108718056
valley,0.0006341126740241343
prior,0.0006300586077689907
slices,0.0006295625549017636
plates,0.0006280147734045727
soon,0.0006275725480122674
cheddar,0.0006274576606690729
value,0.0006270401496966116
thinking,0.0006264623754996812
shot,0.0006263149994869543
serve,0.0006260919980092261
mushroom,0.0006236957265515208
stop,0.0006233413182381575
better_NEG,0.0006213385603164312
coupon,0.0006190073762710746
sour,0.0006176160720365864
yes,0.0006155862810128809
walk,0.0006131128252921947
street,0.000611740955105855
full_NEG,0.000611695017223024
lunch_NEG,0.0006108681584660047
happen,0.0006100625506300084
concept,0.0006045719441529762
glasses,0.0006043043600691966
month,0.000598338111507335
hash,0.000598140254886026
meat_NEG,0.0005973518795956423
bucks,0.0005968456332818839
ingredients,0.0005966027134021168
lamb,0.0005965147229267664
combo,0.0005952029548215165
mushrooms,0.0005951219736251012
trust,0.0005940747206825137
rate,0.0005919088302084319
machine,0.0005916316230432095
strong,0.0005914272150668864
seats,0.0005904326930958881
experiences,0.0005883029412725449
impressive,0.0005880973682219626
anyways,0.0005856560824915036
mine,0.0005835661810005277
few_NEG,0.0005827305207599665
picked,0.0005817171049047332
expectations,0.0005784697599149347
tuna,0.0005778105797356048
case,0.0005776732463753653
biggest,0.0005771510947929492
yeah,0.0005742497043246253
salsa,0.0005738610588021942
full,0.000572717060085548
makes,0.0005705098623094429
older,0.000570246742102043
peppers,0.0005683211455842496
charlotte,0.0005680111237715835
buy,0.0005679349258596034
italian,0.000566455676898503
beans,0.0005655180948602734
dining,0.0005642295543277775
having_NEG,0.000562582377191756
awhile,0.000561350107117331
ketchup,0.000560214816158755
delivered,0.0005594760005269706
short,0.0005594296202229287
bigger,0.0005584836193972542
cinnamon,0.0005560834349846999
filet,0.0005523380974583603
weather,0.0005522554790817757
shop,0.0005516634604960657
noodles,0.0005512744355109511
next,0.0005512040661543871
these_NEG,0.0005508918416157194
ribs,0.0005506067234959389
larger,0.0005504893107444175
crust,0.0005502952430993524
daily,0.000550044392909399
line_NEG,0.0005498334688951445
pick,0.0005493595690615471
baked,0.0005490338891158686
oil,0.0005485641918498985
its_NEG,0.0005476606339134271
touch,0.000547020629498185
often,0.000545632144427266
whatever,0.0005445055170145707
year,0.0005425885673027153
turkey,0.0005411214069384052
plus,0.0005408244262592454
work,0.0005387856693488402
drinking,0.0005377818994016792
rib,0.0005372779095975666
host,0.0005340460884997178
regular,0.0005334901050813023
guys,0.0005314865225058973
comes,0.0005314697612139874
seafood,0.0005310486938454595
priced,0.0005302402905544845
friday,0.0005300956836440385
dish_NEG,0.0005291366711412948
visit,0.0005287922099297404
seen_NEG,0.0005263882649804152
vanilla,0.0005257902385462643
checked,0.0005255654751086247
strawberry,0.000525532829141806
show,0.0005251290012036058
inside_NEG,0.0005217373399517555
rooms,0.0005212627827591021
not,0.0005205248553430408
helped,0.0005199599322511794
slaw,0.0005168145046816619
ones,0.0005162024051297287
enough_NEG,0.0005135089135435145
parmesan,0.0005125240697587685
less_NEG,0.000512094345350711
certainly,0.0005112143634273814
dollar,0.0005086856318086141
waffle,0.0005082249769223779
upscale,0.0005077748914810165
buffalo,0.0005045633738247624
list,0.000504082794019034
questions,0.0005026236480376589
usual,0.0005024167275888836
steak_NEG,0.0005016136351860823
returning,0.0005008364020699929
poutine,0.0005003914876353655
whenever,0.0004994939477573901
those_NEG,0.0004988858037231481
top_NEG,0.0004957653592057021
lobster,0.0004956549896482088
stuff,0.0004952229765451399
thought_NEG,0.0004942847958551155
eat,0.0004934651252037625
curry,0.0004930131449740749
sunday,0.000492348018604094
arizona,0.0004922765814536767
hang,0.0004919613581093607
owners,0.0004916461817754403
watching,0.0004912376584216283
idea,0.0004905181847183471
takes,0.0004891681527983138
consistent,0.0004887574907619374
complain_NEG,0.00048809843681452136
view,0.00048775160110858806
added,0.0004876772277846442
afternoon,0.0004857567222211756
version,0.00048288114907935054
hey,0.0004825287508136711
bring,0.00047742626505931085
asian,0.00047737702466710275
chairs,0.0004773040119392391
offers,0.00047568244364359913
workers,0.00047563194243238627
nachos,0.00047421509290446195
sizes,0.00047407787723008354
oh,0.00047354688096712394
hubby,0.0004713497374591036
tomatoes,0.0004712150531478443
mouth,0.0004705099895363496
feel,0.00046919783223975386
pittsburgh,0.0004663488098182178
draft,0.0004646285968514796
meats,0.0004640184502937572
soda,0.00046400340001673257
need_NEG,0.00046378725949347555
luckily,0.00046376840615947046
brisket,0.00046311127252574025
cleveland,0.0004627869134647966
club,0.0004627154535046252
gravy,0.0004622454205769344
date,0.00046137249100253186
trip,0.00046105201459401
possible,0.0004605940911424078
fruit,0.0004597926329106272
start,0.00045615586098746164
chance,0.00045543378629497866
visit_NEG,0.00045453313939392004
mustard,0.0004525482725359353
pool,0.00045212994303645004
fair,0.00045157669411821644
expect_NEG,0.0004508209192701784
mary,0.0004501759644433001
nice_NEG,0.000448663285709916
blue,0.00044705759857999183
pickles,0.0004448261281768673
previous,0.00044159389407028016
airport,0.00043984856365275604
many,0.00043948744207078505
general,0.000439159802138267
training,0.0004371842643746682
types,0.00043685312186836356
happy_NEG,0.00043664511253815874
goodness,0.0004347035319285375
jalape,0.0004329306168329161
free,0.0004314688488520346
together,0.0004314000163763154
cannot,0.00043031969810147785
batter,0.00043021489985894945
thing_NEG,0.00042852259600101306
right,0.00042789620556016317
face,0.0004274907162540309
ahead,0.00042596231601166323
c,0.0004255691032408748
chinese,0.0004252847369103918
system,0.0004247877352794305
mashed,0.00042258328011790525
treat,0.00042184652986820836
omelet,0.00042036868095784996
means,0.0004200512040908322
last_NEG,0.0004199818950092471
greens,0.0004195334421974728
come,0.00041921582993875717
delivery,0.0004172778917155284
quite_NEG,0.00041713390442765785
early,0.00041501109860764274
rush,0.00041477662720401653
white,0.0004128794570257277
services,0.000411793903456914
offer,0.0004110800516703428
city,0.0004107562060440273
fancy,0.0004101941581033941
smoke,0.00040980605487872523
fixed,0.0004095684055784865
presentation,0.00040910173602926037
calamari,0.0004079088448314394
normally,0.00040731590785592076
cocktail,0.00040720602022004115
chipotle,0.00040689138355620713
available,0.0004060533011971401
add,0.0004051932848203599
mini,0.00040489724081149703
idea_NEG,0.0004023959307528635
lived,0.0004022127054983393
item,0.0004021152827760055
ca,0.000400729622718643
rolls,0.00040049743573433716
tons,0.00040005099943352107
caesar,0.00039959395379263185
immediately,0.0003988422031873107
beat_NEG,0.00039812814313711087
head,0.00039761704233765016
matter_NEG,0.00039761125079618154
bean,0.0003965100098923813
tea,0.0003957645623113848
word,0.0003954313007126231
restaurants,0.00039253972791630787
fat,0.0003906453129096654
most_NEG,0.0003904778537928699
near,0.00038895695722063195
house,0.0003889546142752387
different_NEG,0.0003886412768356884
hamburger,0.0003874742813443355
upon,0.0003872489068101892
coleslaw,0.00038673140335543366
difficult,0.00038600106642761034
ham,0.00038433247208846666
eyes,0.000384113506889161
recent,0.0003840491310733718
cakes,0.0003827249452950099
appreciated,0.0003795226196108281
reminded,0.00037919508237704846
shopping,0.0003784865684894889
looking_NEG,0.0003780215188919911
believe_NEG,0.00037567633648727394
thai,0.00037523056631139085
cafe,0.0003750463747849153
catch,0.0003745191590849295
tots,0.0003719720375472413
pizza,0.000370804593777585
complimentary,0.00037021662934266786
sliders,0.0003696859044119982
rare,0.0003693427798454607
foods,0.0003680532351864052
yesterday,0.00036798152406358753
chef,0.0003678185786877286
roll,0.00036610589281993455
az,0.0003659848676380584
brown,0.0003655613959034909
addition,0.00036512339094763036
bite,0.00036489647881765563
god,0.00036249487495254584
shakes,0.00036136461850322377
apple,0.0003606588163465041
groups,0.00036029131774295564
easily,0.00036006802546140193
stayed,0.00035985033325180993
known,0.00035956540775039514
toasted,0.0003592055311494313
omelette,0.0003584945636347925
section,0.0003582159171755528
scottsdale,0.00035771350285651593
pretzel,0.00035770513096933243
alcohol,0.0003574449617085307
new,0.0003561150788256029
seen,0.00035420252034690236
discount,0.0003534279361474546
across,0.00035187513001089243
bowl,0.00035037143102112367
cheeseburger,0.0003482711688267415
movie,0.00034750157764262823
separate,0.00034671823364496035
wish,0.00034437416270938215
weekend,0.0003424543753776099
nights,0.0003404915825098165
day,0.0003396985194821234
bunch,0.0003387603064992639
cut,0.00033855227951962164
yet_NEG,0.0003372392245126754
nearby,0.00033635931545905606
using,0.0003353610472505153
oz,0.0003325971558787444
playing,0.00033108984672347574
lol,0.0003310424494267217
slice,0.00032925007616180224
opened,0.00032910766850058337
lemon,0.0003272968771583784
corned,0.0003259605994387904
simply,0.00032516479532551656
black,0.0003240290354602493
stopped,0.0003235782819284161
mayo,0.0003224310637834904
n,0.00032186381940224607
mind_NEG,0.0003212458050372291
places_NEG,0.00032060018124413503
certain,0.00031503837990731753
man,0.00031474799422159805
walls,0.0003142739679491413
fell,0.0003140218170409881
bright,0.0003138234144568486
bars,0.0003124327831942608
find,0.0003121961456957756
friends,0.0003106707067352943
browns,0.00031020721335117685
filled,0.0003101908865885683
round,0.000309914874299988
southern,0.0003095397467718364
name,0.00030925083321342584
ton,0.0003080630934033657
years_NEG,0.0003067965540957118
process,0.0003065778643414063
famous,0.00030601652758388553
mood,0.00030598854615426774
reservation,0.00030440042000012824
knew,0.00030409493405025856
finish_NEG,0.0003036460511141037
goes,0.000302280845985603
w,0.0002987179982034682
biscuits,0.00029820762236054676
guests,0.0002975369447972831
prime,0.0002965108911756609
mother,0.00029632853981897966
consider,0.0002958645595940723
deal,0.0002957485221815048
syrup,0.00029564669751591666
earlier,0.0002956156119364728
vegetables,0.0002932271719635615
spring,0.0002924644360704498
ice,0.0002904476301845982
platter,0.00028927106881715403
covered,0.0002886157474142337
break,0.0002880019477613516
staying,0.0002862680961426278
serves,0.0002854346808627284
children,0.000285383359658109
along,0.00028534800854407294
sugar,0.00028527698882419017
various,0.0002852243128708132
everywhere,0.0002850555976605662
bed,0.00028463235805054055
cheesecake,0.00028424727084574997
able_NEG,0.00028125163685599475
bloody,0.00028119067316145774
corner,0.00027977666123613076
park,0.0002793425327558552
cheap_NEG,0.0002792050473505725
grill,0.00027854473351140996
appreciate,0.00027702684103614317
yet,0.0002769329261367304
knows,0.000274356983896773
buns,0.00027431796009524945
fry,0.00027329583199842133
giant,0.0002732457514391662
wall,0.0002730556891741287
name_NEG,0.0002705454544935648
double,0.00026991620105709657
sushi,0.00026960037273182635
included,0.0002695080543646533
restaurants_NEG,0.00026816812276120316
straight,0.0002679855285601107
signature,0.00026774293369102864
shake,0.0002674100425803516
breakfast_NEG,0.00026589677268296086
wing,0.00026538096655359666
gift,0.0002648300781378232
im,0.00026390716792379365
gets,0.00026297965488719655
warm,0.00026156434491841907
de,0.0002607833838390583
melt,0.0002604940391885968
forget,0.00026000787218993793
next_NEG,0.0002582168622340397
deep,0.0002558063592208448
south,0.00025574853827947663
without_NEG,0.0002550125658435931
heat,0.0002549862473846254
picture,0.0002531687957194606
step,0.0002516244507075882
find_NEG,0.0002516134457919428
taco,0.0002509234323149201
b,0.00024872662677877244
six,0.00024809869343522806
plan,0.00024646218218293825
kids,0.0002458492773684817
tastes,0.00024579922923395614
la,0.00024387049575524955
pancake,0.00024374056799247867
moved,0.00024364561917833427
remember_NEG,0.00024350464587419296
also_NEG,0.00024128372972187506
things_NEG,0.00024095647783139995
loaded,0.00024009493747145783
feel_NEG,0.0002398789626454345
son,0.00023749695983843466
chose,0.00023733825349214754
muffin,0.00023589626554709753
particular,0.00023523227144739423
girls,0.00023502104492090226
margarita,0.00023313495728860545
building,0.0002325273340755274
evening,0.0002287045939222132
often_NEG,0.00022766364974202702
course,0.0002271355593919111
looking,0.00022560585525832622
recommendation,0.00022292911432497675
purchase,0.0002224040986447129
all,0.00022223974383139833
u,0.00022193573006967782
daughter,0.00021993256789842874
consistently,0.00021783961168031496
week,0.0002172799486870325
play,0.00021669154016068504
ribeye,0.00021625160475347016
simple,0.00021478096872229457
locals,0.00021462408626993223
ranch,0.0002146031678575966
request,0.00021327157796102725
setting,0.00021156830433444185
meals,0.0002109212851935105
bottle,0.0002100513006690896
imagine,0.000208824077879477
heart,0.0002084929802825819
west,0.00020725947922173305
waiters,0.00020484126294961769
no,0.00020357546869353982
set,0.00020230087199646363
personally,0.00019989769039652217
pop,0.00019772230576142746
wrap,0.00019695898401117518
air,0.00019632813191527987
making,0.00019382516577648445
love_NEG,0.00019269876355343385
tuesday,0.0001924121343770402
super_NEG,0.00019182923214700054
east,0.00019156522774688156
exactly,0.00019002385222988138
reading,0.00018832554884840036
believe,0.00018826842554320322
including,0.0001882419750978137
single,0.00018776577805112993
mexican,0.00018743596499382065
home,0.00018725021496512895
tried_NEG,0.00018575297759504394
center,0.00018472766809640717
remember,0.00018310978332047867
juice,0.0001822472792896157
live,0.0001809468797966396
wife,0.00018092515606582538
fingers,0.00018043789097443863
typically,0.00017980543356488354
able,0.0001790864200184039
greeted,0.00017866052602677485
feels,0.00017837809452725395
drop,0.00017691381844375798
decide,0.00017690808331183305
alone,0.0001765848527077729
pricing,0.00017605179036239704
monday,0.00017598935319584896
surprise,0.000175245163077431
iced,0.0001742753968967392
enjoy_NEG,0.0001730484802604515
visited,0.00017287907310281625
personal,0.00017105729582223006
orange,0.00017073413238044566
visits,0.00016850071405505318
seeing,0.000167053123118599
incredibly,0.00016648824989706767
tasting,0.0001659866836081214
enjoying,0.00016472748593532316
philly,0.00016338915539337862
pot,0.00016325794347427092
moment,0.0001627141025442036
milk,0.00016199379325909646
north,0.00015796451496274955
market,0.00015670210605733814
thursday,0.0001562169966824456
polite,0.0001522456423339591
anywhere_NEG,0.00014886343201814256
sun,0.0001473230696928951
forward,0.0001473091858179565
sounds,0.00014666453270129054
met,0.00014636606737639113
locations,0.00014587608233362914
football,0.00014569427864818962
spots,0.00014326900642513962
everything_NEG,0.00014086067195728802
california,0.00014075897314036467
true,0.0001403424925077168
steaks,0.0001394151901732421
level,0.0001393470043344891
shows,0.00013810190190177707
app,0.00013714911984985534
complaints_NEG,0.00013644931133605098
bone,0.00013592138613649496
top,0.00013553323197701417
wednesday,0.00013320435030905742
fill,0.000132541501717931
kid,0.0001319917702371498
driving,0.00012909209467837357
husband,0.00012783168498353703
moving,0.0001243929955156986
st,0.00012322072598225375
desert,0.0001225642350273226
damn,0.00011900717093338287
worked,0.00011456319394032022
dogs,0.0001137250857348171
conversation,0.00011371225438239208
melted,0.00011309501148293322
become,0.00011102016727537745
toronto,0.00011081205000129657
totally,0.00011011699910534745
honest,0.00011003244141027935
york,0.00010765762981623794
promptly,0.00010686250667824027
pulled,0.0001067821686104864
five,0.00010561259489261232
burrito,0.00010447029508764416
provided,0.00010188377141195915
eye,0.00010002379594098443
crazy,9.972277449099565e-05
original,9.958961324629811e-05
dine,9.653307654877707e-05
country,9.622843833501094e-05
checking,9.6198029801986e-05
dessert_NEG,9.304395613130012e-05
texas,9.214155445969041e-05
feeling,8.947770027800672e-05
morning,8.71988208035468e-05
make,8.688857966543395e-05
future,8.662973701767385e-05
anywhere,8.373154889529388e-05
book,8.186677939159281e-05
real,8.065046273975085e-05
lucky,7.992282323909805e-05
vegas_NEG,7.964539997917797e-05
road,7.620111461736911e-05
recently,7.524437803274608e-05
works,7.470825101485445e-05
wanting,7.412121259875448e-05
flight,7.396374458279453e-05
birthday,7.252952400138568e-05
every_NEG,7.123908968065251e-05
reservations,7.017434073208761e-05
wrong_NEG,6.772423389023174e-05
made,6.711590348507102e-05
provide,6.62137504221505e-05
folks,6.610506238757807e-05
suggest,6.571116952924783e-05
within,6.521567633743786e-05
opening,6.318703568020112e-05
yelp,6.310752275062725e-05
never,6.099160772787826e-05
meet,6.023904309548911e-05
girlfriend,5.978236584747165e-05
dog,5.8329794893285936e-05
throughout,5.7170821100349656e-05
rock,5.6602560945417935e-05
stop_NEG,5.521776811390211e-05
king,5.216730907386946e-05
closer,5.187143071205824e-05
willing,5.051659271337883e-05
cooking,4.996950468383332e-05
continue,4.992907699641336e-05
bringing,4.778189652965281e-05
far,4.6516698042786686e-05
school,4.638325080952299e-05
mom,4.554755419405865e-05
e,4.501885532581795e-05
always_NEG,3.971094512733586e-05
gives,3.9332857433294066e-05
disappoint_NEG,3.7325473364546724e-05
sister,3.600720408059033e-05
eaten,3.43704799861122e-05
living,3.369712865586294e-05
baby,3.296188151491464e-05
finish,3.168221409444172e-05
event,3.1564818010476614e-05
fire,2.9444449346716084e-05
mention,2.933854033360106e-05
board,2.7150818449506176e-05
pictures,2.6297425088639415e-05
keep,2.4192990940807846e-05
found,2.1802830516115534e-05
try_NEG,2.1127675063681295e-05
forget_NEG,2.0714486341333327e-05
boyfriend,1.8295020061565026e-05
boy,1.798343393843993e-05
important,1.7019636441961694e-05
whether,1.535432161459127e-05
frequent,1.1006661174928212e-05
suggested,1.093981290489765e-05
funny,3.8906918677916735e-06
bartenders,3.843780596035629e-06
finding,2.548156564863291e-06
ladies,2.068425021484188e-06
